         5x11E                    (5x11E.dat)
         v2024-0915
         Simulation Date: 01/09/2025

         AIRFOIL AERO DATA GENERATED USING:  POLARS                        

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS:
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Mach (at prop tip)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =       1000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1565      0.1980       0.875       2.122       2.108     652.625       0.240       9.375       1.465        0.52      94835.    0.2496
       10.47      0.0850      0.0676      0.1558      0.1961       0.867       2.101       2.098     646.230       0.237       9.333       1.473        0.52      95091.    0.2503
       20.94      0.1701      0.1358      0.1555      0.1948       0.861       2.087       2.094     642.073       0.236       9.313       1.479        0.52      95420.    0.2512
       31.41      0.2551      0.2042      0.1556      0.1945       0.860       2.084       2.095     640.985       0.235       9.320       1.483        0.52      95833.    0.2518
       41.88      0.3402      0.2720      0.1562      0.1953       0.863       2.093       2.103     643.696       0.236       9.354       1.482        0.52      96336.    0.2522
       52.35      0.4252      0.3386      0.1572      0.1975       0.873       2.116       2.117     650.784       0.239       9.415       1.475        0.52      96935.    0.2519
       62.82      0.5103      0.4027      0.1587      0.2011       0.889       2.154       2.136     662.654       0.243       9.502       1.462        0.52      97633.    0.2508
       73.29      0.5953      0.4633      0.1605      0.2062       0.911       2.209       2.160     679.537       0.250       9.610       1.442        0.52      98432.    0.2487
       83.76      0.6804      0.5196      0.1625      0.2128       0.941       2.280       2.188     701.488       0.258       9.734       1.415        0.53      99333.    0.2456
       94.23      0.7654      0.5707      0.1648      0.2210       0.977       2.368       2.218     728.370       0.268       9.868       1.381        0.53     100334.    0.2415
      104.70      0.8505      0.6162      0.1670      0.2305       1.019       2.470       2.249     759.797       0.279      10.003       1.342        0.53     101434.    0.2362
      115.17      0.9355      0.6559      0.1691      0.2412       1.066       2.585       2.277     795.030       0.292      10.128       1.299        0.54     102631.    0.2300
      125.64      1.0206      0.6899      0.1708      0.2527       1.117       2.707       2.300     832.801       0.306      10.230       1.253        0.54     103925.    0.2229
      136.11      1.1056      0.7187      0.1718      0.2643       1.168       2.832       2.313     871.094       0.320      10.289       1.204        0.55     105312.    0.2150
      146.58      1.1907      0.7428      0.1717      0.2752       1.216       2.948       2.311     906.959       0.333      10.281       1.156        0.55     106790.    0.2062
      157.05      1.2757      0.7631      0.1700      0.2842       1.256       3.045       2.289     936.578       0.344      10.180       1.108        0.56     108358.    0.1968
      167.52      1.3608      0.7806      0.1664      0.2900       1.282       3.107       2.240     955.800       0.351       9.964       1.063        0.56     110013.    0.1867
      177.99      1.4458      0.7963      0.1606      0.2916       1.289       3.125       2.162     961.150       0.353       9.619       1.020        0.57     111751.    0.1761
      188.46      1.5309      0.8106      0.1527      0.2885       1.275       3.091       2.057     950.777       0.349       9.148       0.981        0.57     113568.    0.1651
      198.93      1.6159      0.8237      0.1430      0.2805       1.240       3.006       1.926     924.646       0.340       8.565       0.945        0.58     115459.    0.1538
      209.40      1.7010      0.8354      0.1317      0.2682       1.185       2.874       1.774     883.942       0.325       7.889       0.910        0.59     117418.    0.1422
      219.87      1.7860      0.8451      0.1192      0.2519       1.113       2.699       1.605     830.302       0.305       7.139       0.877        0.59     119440.    0.1304
      230.34      1.8711      0.8520      0.1057      0.2322       1.026       2.488       1.424     765.308       0.281       6.332       0.844        0.60     121521.    0.1181
      240.81      1.9561      0.8547      0.0915      0.2095       0.926       2.244       1.232     690.331       0.254       5.481       0.810        0.61     123655.    0.1055
      251.28      2.0411      0.8511      0.0767      0.1840       0.813       1.972       1.033     606.582       0.223       4.596       0.773        0.61     125841.    0.0922
      261.75      2.1262      0.8375      0.0616      0.1563       0.691       1.675       0.829     515.187       0.189       3.687       0.730        0.62     128075.    0.0780
      272.22      2.2112      0.8063      0.0462      0.1266       0.560       1.356       0.621     417.233       0.153       2.764       0.676        0.63     130353.    0.0625
      282.69      2.2963      0.7393      0.0307      0.0952       0.421       1.020       0.413     313.852       0.115       1.836       0.597        0.64     132675.    0.0450
      293.16      2.3813      0.5791      0.0152      0.0626       0.277       0.671       0.205     206.285       0.076       0.911       0.451        0.65     135038.    0.0239
      303.63      2.4664      0.0011      0.0000      0.0291       0.129       0.312       0.000      95.913       0.035       0.001       0.001        0.66     137440.    0.0000



         PROP RPM =      27000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1566      0.1983       0.982       2.292       2.273     732.063       0.259      10.112       1.409        0.54      98482.    0.2492
       10.87      0.0850      0.0675      0.1559      0.1964       0.972       2.269       2.263     724.838       0.256      10.067       1.416        0.54      98747.    0.2500
       21.74      0.1701      0.1356      0.1555      0.1951       0.966       2.254       2.258     720.116       0.255      10.045       1.422        0.54      99089.    0.2509
       32.62      0.2551      0.2039      0.1556      0.1948       0.964       2.250       2.260     718.828       0.254      10.052       1.426        0.54      99518.    0.2516
       43.49      0.3402      0.2717      0.1562      0.1956       0.968       2.260       2.268     721.795       0.255      10.089       1.425        0.54     100040.    0.2519
       54.36      0.4252      0.3382      0.1572      0.1977       0.978       2.284       2.283     729.667       0.258      10.155       1.419        0.54     100662.    0.2517
       65.23      0.5103      0.4023      0.1587      0.2013       0.996       2.326       2.304     742.899       0.263      10.249       1.407        0.54     101387.    0.2506
       76.10      0.5953      0.4630      0.1605      0.2064       1.022       2.385       2.331     761.755       0.269      10.366       1.388        0.55     102217.    0.2486
       86.98      0.6803      0.5193      0.1626      0.2130       1.054       2.461       2.361     786.305       0.278      10.501       1.362        0.55     103152.    0.2455
       97.85      0.7654      0.5704      0.1648      0.2212       1.095       2.556       2.394     816.404       0.289      10.646       1.330        0.55     104191.    0.2414
      108.72      0.8504      0.6160      0.1671      0.2307       1.142       2.666       2.427     851.638       0.301      10.794       1.292        0.55     105333.    0.2363
      119.59      0.9355      0.6558      0.1693      0.2415       1.195       2.790       2.458     891.205       0.315      10.932       1.251        0.56     106576.    0.2301
      130.46      1.0205      0.6899      0.1710      0.2530       1.252       2.923       2.483     933.720       0.330      11.045       1.206        0.56     107919.    0.2231
